search_term,genome_id,success,count,error,accession,patric_id,product,start,end,strand,feature_type,gene,locus_tag,protein_id,function,subsystem
tpx,NZ,TRUE,1,,NZ_GG700725,fig|525280.3.peg.1510,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",252285,252773,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012751,,thiol peroxidase,123065,123574,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012751,fig|572265.5.peg.122,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",123065,123574,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012796,fig|573370.3.peg.464,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",565500,566015,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_012796,,thiol peroxidase,565500,566015,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP001560,,thiol peroxidase,645813,646319,+,CDS,tpx1,,,,
tpx,Unknown,TRUE,1,,CP001560,,thiol peroxidase,2064021,2064527,+,CDS,tpx2,,,,
tpx,Unknown,TRUE,1,,CP001560,fig|630626.3.peg.1935,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2064021,2064527,+,CDS,tpx2,,,,
tpx,Unknown,TRUE,1,,CP001560,fig|630626.3.peg.616,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",645813,646319,+,CDS,tpx1,,,,
tpx,Unknown,TRUE,1,,FP476056,,Thiol peroxidase,5315469,5315975,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FP476056,fig|63186.3.peg.4520,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",5315469,5315975,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014103,fig|592022.4.peg.4781,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",4622624,4623118,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014103,,thiol peroxidase,4622624,4623118,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP001397,,"thiol peroxidase, AhpC/TSA family",3784450,3784950,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP001397,fig|592029.3.peg.3490,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",3784450,3784950,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013799,fig|608538.3.peg.760,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",695708,696220,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013799,,thiol peroxidase,695708,696220,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013971,,thiol peroxidase (scavengase P20),1974199,1974702,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013971,fig|716540.3.peg.1802,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1974199,1974702,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014225,fig|716544.4.peg.221,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",246785,247291,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014225,,putative thiol peroxidase,246785,247291,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FN543093,fig|693216.3.peg.2178,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2409102,2409608,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FN543093,,Probable thiol peroxidase,2409096,2409608,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP003875,,lipid hydroperoxide peroxidase,1917769,1918269,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,CP003875,fig|696748.4.peg.1754,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1917769,1918269,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013956,,Tpx,2258208,2258711,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_013956,fig|706191.3.peg.2092,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2258208,2258711,+,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FO203503,,Tpx: thiol peroxidase,4431853,4432350,-,CDS,tpx,,,,
tpx,Unknown,TRUE,1,,FO203503,fig|651182.5.peg.4449,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",4431853,4432350,-,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GG700527,fig|655811.4.peg.259,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",954017,954529,+,CDS,tpX,,,,
tpx,NZ,TRUE,1,,NZ_GG700527,,,954017,954529,+,CDS,tpX,,,,
tpx,NC,TRUE,1,,NC_014643,,thiol peroxidase,186546,187127,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014643,fig|762948.4.peg.159,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",186546,187046,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_002937,,thiol peroxidase,1317780,1318298,-,CDS,tpX,,,,
tpx,NC,TRUE,1,,NC_002937,fig|882.5.peg.1150,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1317780,1318298,-,CDS,tpX,,,,
tpx,NZ,TRUE,1,,NZ_GL636062,,,2075852,2076388,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GL636062,fig|887898.3.peg.601,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2075891,2076388,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GL870929,,,79774,80286,-,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GL870929,fig|888741.3.peg.1224,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",79774,80271,-,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014960,fig|926569.3.peg.1889,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",2057958,2058476,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014960,,thiol peroxidase,2057937,2058476,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014550,fig|861360.3.peg.982,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",1028307,1028804,+,CDS,tpx,,,,
tpx,NC,TRUE,1,,NC_014550,,putative thiol peroxidase,1028307,1028804,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GL397071,,,780696,781196,+,CDS,tpx,,,,
tpx,NZ,TRUE,1,,NZ_GL397071,fig|862517.3.peg.509,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",780696,781196,+,CDS,tpx,,,,
bcp,NC,TRUE,1,,NC_005861,fig|264201.15.peg.96,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",151673,152161,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_005861,,putative bacterioferritin comigratory protein (BCP),151673,152161,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014033,fig|264731.4.peg.2336,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2905182,2905640,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014033,,thioredoxin-dependent thiol peroxidase Bcp,2905182,2905640,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003989,,"Thiol peroxidase, Bcp-type",3552212,3552679,-,CDS,bcp [H],,,,
bcp,Unknown,TRUE,1,,CP003989,fig|1255043.3.peg.3468,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3552212,3552679,-,CDS,bcp [H],,,,
bcp,Unknown,TRUE,1,,CP005383,fig|1316932.3.peg.1428,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1411948,1412430,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP005383,,peroxiredoxin Bcp,1411948,1412430,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003170,fig|134676.3.peg.1074,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1224225,1224689,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003170,,peroxiredoxin Q/BCP,1224225,1224701,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013854,fig|137722.3.peg.2595,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2702230,2702694,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013854,,bacterioferritin comigratory protein,2702230,2702694,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,HE804045,fig|1179773.3.peg.1189,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1239738,1240211,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,HE804045,,putative peroxiredoxin,1239738,1240232,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,BAGZ01000005,fig|1184607.3.peg.713,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",21119,21583,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,BAGZ01000005,,hydroperoxide peroxidase Bcp,21119,21583,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AKKU01000003,fig|1195246.3.peg.471,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",45097,45474,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AKKU01000003,,thioredoxin-dependent thiol peroxidase,45097,45474,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_015856,,"Thiol peroxidase, Bcp-type",2935406,2935918,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_015856,fig|1005048.3.peg.2549,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2935448,2935918,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003218,,thioredoxin-dependent thiol peroxidase,5851956,5852426,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003218,fig|1006551.4.peg.5445,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",5851953,5852426,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_015663,,thioredoxin-dependent thiol peroxidase,110782,111252,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_015663,fig|1028307.3.peg.99,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",110782,111252,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_CH724113,fig|207949.3.peg.322,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",395727,396194,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_CH724113,,,395727,396194,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_004603,fig|223926.6.peg.2177,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2384491,2384961,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_004603,,thioredoxin-dependent thiol peroxidase,2384491,2384961,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_016943,fig|1146883.3.peg.1085,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1115039,1115527,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_016943,,peroxiredoxin bcp,1115039,1115527,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003488,fig|1157951.4.peg.240,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",228042,228512,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003488,,thioredoxin-dependent thiol peroxidase,228042,228512,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,FO082060,fig|271065.3.peg.2931,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3279314,3279778,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,FO082060,,putative peroxiredoxin bcp,3279314,3279778,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014034,,peroxiredoxin,1679226,1679702,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014034,fig|272942.6.peg.1569,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1679226,1679702,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_007606,,thioredoxin-dependent thiol peroxidase,2460067,2460537,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_007606,fig|300267.13.peg.3220,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2460067,2460537,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_011985,,bacterioferritin comigratory protein,2017938,2018420,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_011985,fig|311403.8.peg.4460,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2017887,2018420,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_009778,fig|290339.8.peg.681,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",742624,743094,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_009778,,thioredoxin-dependent thiol peroxidase,742624,743097,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012489,fig|379066.3.peg.2570,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2929881,2930348,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012489,,bacterioferritin comigratory protein,2929881,2930348,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_009434,fig|379731.5.peg.2797,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3018337,3018810,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_009434,,bacterioferritin comigratory protein,3018337,3018810,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP000303,fig|326426.4.peg.1020,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1206477,1207061,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP000303,,Thioredoxin peroxidase,1206474,1207061,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_008228,fig|342610.6.peg.2652,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3013167,3013631,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_008228,,thioredoxin-dependent thiol peroxidase,3013167,3013631,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_010842,,Peroxiredoxin,452941,453414,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_010842,fig|355278.4.peg.457,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",452941,453414,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_CH724153,fig|314283.5.peg.3175,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",278178,278660,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_CH724153,,,278178,278660,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014355,fig|330214.5.peg.1512,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1517740,1518207,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014355,,peroxiredoxin,1517740,1518207,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_008611,,bacterioferritin comigratory protein Bcp,4250234,4250707,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_008611,fig|362242.7.peg.4436,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",4250234,4250707,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP000245,,Candidate thiol peroxidase,2555300,2555776,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP000245,fig|365046.3.peg.2465,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2555300,2555776,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012997,,bacterioferritin comigratory protein,1803172,1803648,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012997,fig|377629.3.peg.1629,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1803172,1803648,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_008800,,thioredoxin-dependent thiol peroxidase,1275468,1275938,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_008800,fig|393305.7.peg.1237,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1275468,1275938,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013892,,"thiol peroxidase, thioredoxin-dependent",2593363,2593836,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013892,fig|406818.4.peg.2368,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2593363,2593836,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013508,fig|498217.4.peg.1019,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1193586,1194047,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013508,,thioredoxin-dependent thiol peroxidase,1193586,1194047,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AP012051,fig|511051.3.peg.607,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",592271,592744,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AP012051,fig|511051.3.peg.249,Alkyl hydroperoxide reductase subunit C-like protein,247273,247728,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AP012051,,peroxiredoxin,247273,247728,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AP012051,,peroxiredoxin,592271,592744,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,FO203431,fig|477641.3.peg.1325,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1387262,1387759,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,FO203431,,peroxiredoxin bcp,1387262,1387759,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_011144,fig|450851.6.peg.2386,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2056677,2057138,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_011144,,bacterioferritin comigratory protein,2056677,2057138,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AP010968,,putative peroxiredoxin,3151918,3152391,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,AP010968,fig|452652.3.peg.2817,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3151918,3152391,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014006,fig|452662.3.peg.2519,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2678991,2679458,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014006,,bacterioferritin comigratory protein,2678991,2679452,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012559,fig|557598.3.peg.675,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",681561,682013,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012559,,Bcp,681561,682013,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012751,,,106800,107300,-,pseudogene,bcp,,,,
bcp,NC,TRUE,1,,NC_012796,fig|573370.3.peg.3176,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3785216,3785704,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_012796,,putative peroxiredoxin,3785216,3785704,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_015125,fig|979556.3.peg.504,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",536763,537233,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_015125,,peroxiredoxin,536763,537233,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP002568,fig|991905.3.peg.2108,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2165399,2165866,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP002568,,Glutamate-ammonia-ligase adenylyltransferase,2165399,2165866,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013316,fig|645463.3.peg.1831,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2009591,2010055,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013316,,putative thiol peroxidase (bacterioferritin comigratory protein),2009591,2010055,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014484,fig|665571.4.peg.100,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",124387,124851,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014484,,putative peroxiredoxin bcp,124387,124851,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014550,,putative peroxiredoxin Bcp,3503399,3503875,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014550,fig|861360.3.peg.1457,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1532431,1532922,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014550,,putative peroxiredoxin,1532431,1532922,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014550,fig|861360.3.peg.3331,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3503399,3503875,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL397071,,,1022470,1022907,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL397071,fig|862517.3.peg.714,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1022470,1022907,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP002177,,bacterioferritin comigratory protein,2171488,2171949,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP002177,fig|871585.3.peg.2012,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2171488,2171949,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL622188,fig|873533.3.peg.1751,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2588287,2588739,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL622188,,,2588254,2588739,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_CH959301,fig|87626.5.peg.59,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",45794,46264,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_CH959301,,,45794,46264,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP001560,fig|630626.3.peg.1035,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1097637,1098107,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP001560,,peroxiredoxin,1097637,1098107,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GG694028,fig|638300.3.peg.2001,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",36712,37167,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GG694028,,,36712,37167,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014323,fig|757424.7.peg.2102,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2343170,2343592,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014323,,bacterioferritin comigratory oxidoreductase,2343170,2343646,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014643,,bacterioferritin comigratory protein,2486261,2486737,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014643,fig|762948.4.peg.2156,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2486261,2486737,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014532,,K03564 bacterioferritin comigratory protein,3032532,3033008,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014532,fig|768066.3.peg.2772,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3032532,3033008,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013971,fig|716540.3.peg.2443,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2656580,2657047,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013971,,peroxiredoxin (thioredoxin reductase) (bacterioferritin comigratory protein),2656580,2657047,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014225,fig|716544.4.peg.277,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",317608,318063,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014225,,Peroxiredoxin-4,317608,318063,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,GG770409,,bacterioferritin comigratory protein,2442121,2442585,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,GG770409,fig|742159.3.peg.3262,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2442121,2442585,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,FN543093,fig|693216.3.peg.2910,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3207593,3208063,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,FN543093,,Putative peroxiredoxin bcp,3207593,3208063,+,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003875,fig|696748.4.peg.987,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",1079590,1079964,-,CDS,bcp,,,,
bcp,Unknown,TRUE,1,,CP003875,,thioredoxin-dependent thiol peroxidase,1079590,1079964,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013956,fig|706191.3.peg.4245,Alkyl hydroperoxide reductase subunit C-like protein,4519113,4519676,-,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013956,,Bcp,3149572,3150063,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013956,fig|706191.3.peg.2919,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",3149596,3150063,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_013956,,Bcp,4519113,4519736,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL636062,,,494103,494618,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL636062,fig|887898.3.peg.433,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",494103,494618,-,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL870929,,,2107491,2107928,+,CDS,bcp,,,,
bcp,NZ,TRUE,1,,NZ_GL870929,fig|888741.3.peg.2007,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",2107491,2107928,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014960,fig|926569.3.peg.452,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",463350,463829,+,CDS,bcp,,,,
bcp,NC,TRUE,1,,NC_014960,,putative peroxiredoxin,463350,463829,+,CDS,bcp,,,,
mnhA,NC,TRUE,1,,NC_012108,fig|177437.4.peg.3634,Na(+) H(+) antiporter subunit H,3995551,3997323,-,CDS,mnhA1,,,,
mnhA,NC,TRUE,1,,NC_012108,,MnhA2,3997723,3999207,-,CDS,mnhA2,,,,
mnhA,NC,TRUE,1,,NC_012108,fig|177437.4.peg.3637,Na(+) H(+) antiporter subunit A,3997723,3999207,-,CDS,mnhA2,,,,
mnhA,NC,TRUE,1,,NC_012108,,MnhA1,3995551,3997323,-,CDS,mnhA1,,,,
mnhA,NC,TRUE,1,,NC_016943,fig|1146883.3.peg.448,Na(+) H(+) antiporter subunit A / Na(+) H(+) antiporter subunit B,481834,484719,+,CDS,mnhA,,,,
mnhA,NC,TRUE,1,,NC_016943,,"NADH:ubiquinone oxidoreductase subunit 5 (Chain L)/multisubunit Na+/H+ antiporter, MnhA subunit",481834,484719,+,CDS,mnhA,,,,
mnhA,Unknown,TRUE,1,,CP003989,,NADH/Ubiquinone/plastoquinone (complex I),42257,43975,-,CDS,mnhA2 [H],,,,
mnhA,Unknown,TRUE,1,,CP003989,fig|1255043.3.peg.55,hypothetical protein,42257,43975,-,CDS,mnhA2 [H],,,,
mnhA,NC,TRUE,1,,NC_012121,,putative Na+/H+ antiporter subunit,550559,552976,-,CDS,mnhA,,,,
mnhA,NC,TRUE,1,,NC_012121,fig|396513.4.peg.560,Na(+) H(+) antiporter subunit A,550559,552976,-,CDS,mnhA,,,,
mnhA,NC,TRUE,1,,NC_011999,,Na+/H+ antiporter MnhA subunit,611920,614298,-,CDS,mnhA,,,,
mnhA,NC,TRUE,1,,NC_011999,fig|458233.11.peg.667,Na(+) H(+) antiporter subunit A,611920,614298,-,CDS,mnhA,,,,
mnhA,Unknown,TRUE,1,,FO203431,fig|477641.3.peg.4499,Na(+) H(+) antiporter subunit A / Na(+) H(+) antiporter subunit B,4798282,4801164,+,CDS,mnhA,,,,
